,Tweet,Username,Date,Hashtags,Likes,Retweets,Url,Doc,processed_text
1575917454089338880,Everyone complaining that this is their only weekend for  and how it's not fair or whatever. I hope you realize you're probably going to get the event at its worst instead of reworking and getting it at its best.   ,DigginDG: Yukon Trapper,2022-09-30 18:36:14,"['HHN31', 'HurricaneIan', 'halloweenhorrornights', 'HHNhottakes']",0,0,https://twitter.com/DigginDG:_Yukon_Trapper/status/1575917454089338880,doc_44,"['everyon', 'complain', 'weekend', 'fair', 'whatev', 'hope', 'realiz', 'your', 'probabl', 'go', 'get', 'event', 'worst', 'instead', 'rework', 'get', 'best']"
1575917448045502464,"lan now back to Cat I just make landfall in the Palmetto State, which would be the first hurricane to hit there since 2016. 🌀  ",Koop News,2022-09-30 18:36:13,"['HurricaneIan', 'SouthCarolina']",0,1,https://twitter.com/Koop_News/status/1575917448045502464,doc_45,"['lan', 'back', 'cat', 'make', 'landfal', 'palmetto', 'state', 'would', 'first', 'hurrican', 'hit', 'sinc', '2016']"
1575917411001200640,All is safe and well here at Valor Robotics. Our team made it through  with minimal facility damage and loss of power and internet. (1/3) ,Valor Robotics,2022-09-30 18:36:04,['HurricaneIan'],1,0,https://twitter.com/Valor_Robotics/status/1575917411001200640,doc_46,"['safe', 'well', 'valor', 'robot', 'team', 'made', 'minim', 'facil', 'damag', 'loss', 'power', 'internet', '13']"
1575917406773354497,Old girl didn’t even stand a chance   ,Ryan “PAY AARON JUDGE” Sienkiewicz,2022-09-30 18:36:03,"['HurricaneIan', 'Charleston']",1,0,https://twitter.com/Ryan_“PAY_AARON_JUDGE”_Sienkiewicz/status/1575917406773354497,doc_47,"['old', 'girl', 'didnt', 'even', 'stand', 'chanc']"
1575917402663006208,Sending love and prayers to South Carolina  🙏 ❤️,gabriella stephanie,2022-09-30 18:36:02,['HurricaneIan'],0,0,https://twitter.com/gabriella_stephanie/status/1575917402663006208,doc_48,"['send', 'love', 'prayer', 'south', 'carolina']"
1575917373395439616,"I can’t believe Biden just took credit for everything DeSantis and other state officials have done! The worst part is that some people will believe him. All political, and besides he thinks republicans are a threat to the nation. ",E4ZZ8M,2022-09-30 18:35:55,['HurricaneIan'],0,0,https://twitter.com/E4ZZ8M/status/1575917373395439616,doc_49,"['cant', 'believ', 'biden', 'took', 'credit', 'everyth', 'desanti', 'state', 'offici', 'done', 'worst', 'part', 'peopl', 'believ', 'polit', 'besid', 'think', 'republican', 'threat', 'nation']"
1575917368152203264,"I am in Fort Myers. This is what I see everywhere. LIVE reports starting at 3pm.  Channel 2 and  Channel 9. 
   ",Jorge Estevez,2022-09-30 18:35:54,"['HurricaneIan', 'florida', 'fortmyers']",1,0,https://twitter.com/Jorge_Estevez/status/1575917368152203264,doc_50,"['fort', 'myer', 'see', 'everywher', 'live', 'report', 'start', '3pm', 'channel', '2', 'channel', '9']"
1575917353992622080,"Hurricane Ian: probably my final clip for today… I went outside and took some footage during the peak in Charleston. We lucked out, Florida got it much worse 🙏      I FOLLOW BACK FELLOW PREPPERS ",Prepping with Sarge,2022-09-30 18:35:50,"['HurricaneIan', 'HurricanIan', 'Hurricane_Ian', 'HurricaneIanupdate', 'Charlestonsc']",1,0,https://twitter.com/Prepping_with_Sarge/status/1575917353992622080,doc_51,"['hurrican', 'ian', 'probabl', 'final', 'clip', 'today', 'went', 'outsid', 'took', 'footag', 'peak', 'charleston', 'luck', 'florida', 'got', 'much', 'wors', 'follow', 'back', 'fellow', 'prepper']"
1575917350930419712," has officially made landfall (again) near ,  as a Category 1  with maximum sustained winds around 85 mph.  ",Wes Callison,2022-09-30 18:35:50,"['HurricaneIan', 'Georgetown', 'SouthCarolina', 'hurricane', 'Ian']",0,0,https://twitter.com/Wes_Callison/status/1575917350930419712,doc_52,"['offici', 'made', 'landfal', 'near', 'categori', '1', 'maximum', 'sustain', 'wind', 'around', '85', 'mph']"
1575917350263455744, Well at least you know you’d find a real woman and not some chick with a dick🥴     ,Rocky 🪨,2022-09-30 18:35:50,"['Putin', 'PonniyinSelvan', 'UkraineWar', 'HurricaneIan']",0,0,https://twitter.com/Rocky_/status/1575917350263455744,doc_53,"['well', 'least', 'know', 'youd', 'find', 'real', 'woman', 'chick', 'dick']"
1575917319662219264,"The clouds from  visible from Cleveland, OH.  ",Lindsay Roberts,2022-09-30 18:35:42,['HurricaneIan'],0,0,https://twitter.com/Lindsay_Roberts/status/1575917319662219264,doc_54,"['cloud', 'visibl', 'cleveland', 'oh']"
1575917305137356800,"I'm in the dark. I mean I usually am, but this time it's because the power went out. ",podkaynelives,2022-09-30 18:35:39,['HurricaneIan'],1,0,https://twitter.com/podkaynelives/status/1575917305137356800,doc_55,"['im', 'dark', 'mean', 'usual', 'time', 'power', 'went']"
1575917302377332775,"As Hurricane Ian tracks inland, it’s time to look to recovery efforts. Check out our latest blog for more information on what’s next and what to do.  
       ",Risk Strategies,2022-09-30 18:35:38,"['ian', 'Tropicalstormian', 'hurricaneian', 'tropicalstorm', 'hurricane', 'hurricaneseason', 'hurricaneseason2022']",0,0,https://twitter.com/Risk_Strategies/status/1575917302377332775,doc_56,"['hurrican', 'ian', 'track', 'inland', 'time', 'look', 'recoveri', 'effort', 'check', 'latest', 'blog', 'inform', 'what', 'next']"
1575917281514864660,"To help residents and emergency personnel stay connected during and after ,   has opened free Xfinity WiFi hotspots in Central, North, Southwest, and the Panhandle of Florida for Xfinity customers, &amp; non-customers: To connect, visit ",Healthcare Ready,2022-09-30 18:35:33,['HurricaneIan'],0,0,https://twitter.com/Healthcare_Ready/status/1575917281514864660,doc_57,"['help', 'resid', 'emerg', 'personnel', 'stay', 'connect', 'open', 'free', 'xfiniti', 'wifi', 'hotspot', 'central', 'north', 'southwest', 'panhandl', 'florida', 'xfiniti', 'custom', 'amp', 'noncustom', 'connect', 'visit']"
1575917276725153792, latest updates: storm makes second US landfall in South Carolina ,Ingvald,2022-09-30 18:35:32,['HurricaneIan'],0,0,https://twitter.com/Ingvald/status/1575917276725153792,doc_58,"['latest', 'updat', 'storm', 'make', 'second', 'us', 'landfal', 'south', 'carolina']"
1575917257749766144,"Just heard  call on corporate America to step up with supplies in Florida to support first responders, volunteers, and victims.  Bottled water, food, ice, first aid supplies.  C'mon     ",Jill Loew ☮️,2022-09-30 18:35:28,['HurricaneIan'],0,0,https://twitter.com/Jill_Loew_/status/1575917257749766144,doc_59,"['heard', 'call', 'corpor', 'america', 'step', 'suppli', 'florida', 'support', 'first', 'respond', 'volunt', 'victim', 'bottl', 'water', 'food', 'ice', 'first', 'aid', 'suppli', 'cmon']"
1575917226527686656,"UUs in  are in urgent need of support and supplies in the wake of . Consider donating your congregation's Sunday collection to the 's Disaster Relief Fund to help us respond. 
",Susan Frederick-Gray,2022-09-30 18:35:20,"['FL', 'HurricaneIan']",0,0,https://twitter.com/Susan_Frederick-Gray/status/1575917226527686656,doc_60,"['uu', 'urgent', 'need', 'support', 'suppli', 'wake', 'consid', 'donat', 'congreg', 'sunday', 'collect', 'disast', 'relief', 'fund', 'help', 'us', 'respond']"
1575917209859551232,"My son got in line to get fuel at 10am this mornin… just reached the station but not at the pump yet… gas gauge has been on 0 miles to empty for the last hour 😳😳 🙏🏼👆🏼
",Beastachu,2022-09-30 18:35:16,['HurricaneIan'],2,1,https://twitter.com/Beastachu/status/1575917209859551232,doc_61,"['son', 'got', 'line', 'get', 'fuel', '10am', 'mornin', 'reach', 'station', 'pump', 'yet', 'ga', 'gaug', '0', 'mile', 'empti', 'last', 'hour']"
1575917192633368588,"While our corporate office was spared the worst of , our hearts go out to those on Florida’s southwest coast. Reach out to your rep if you need water or supplies or could use a hand with clean-up. We’re here to help.

 ",Harrell’s LLC,2022-09-30 18:35:12,['HurricaneIan'],0,0,https://twitter.com/Harrell’s_LLC/status/1575917192633368588,doc_62,"['corpor', 'offic', 'spare', 'worst', 'heart', 'go', 'florida', 'southwest', 'coast', 'reach', 'rep', 'need', 'water', 'suppli', 'could', 'use', 'hand', 'cleanup', 'help']"
1575917184655974402,"Hurricane Ian's toll on Florida's Lee County

    ",NTV America,2022-09-30 18:35:10,"['hurricaneian', 'floridaflood2022', 'Leecountyflood', 'Ian']",0,0,https://twitter.com/NTV_America/status/1575917184655974402,doc_63,"['hurrican', 'ian', 'toll', 'florida', 'lee', 'counti']"
1575917180113207296,"Photo from Lee County Sheriff’s Department.

 
             ",John Jay Wiley,2022-09-30 18:35:09,"['FloridaStrong', 'HurricaneIan', 'podcast', 'radio', 'talkradio', 'talkshow', 'police', 'Sheriff', 'Trooper', 'TrueCrime', 'trauma', 'PTS', 'PTSD', 'LETpodcast', 'LetRadioShow']",0,0,https://twitter.com/John_Jay_Wiley/status/1575917180113207296,doc_64,"['photo', 'lee', 'counti', 'sheriff', 'depart']"
1575917165831589890,"South Carolina officials has a message to their citizens. 

Those in the path of  are to get off and stay off the roads until the storm has past.   Most coastal towns are experiencing flooding.

   ",Tay Austin,2022-09-30 18:35:06,"['HurricaneIan', 'Charleston', 'Georgetown', 'SouthCarolina', 'Ian']",0,0,https://twitter.com/Tay_Austin/status/1575917165831589890,doc_65,"['south', 'carolina', 'offici', 'messag', 'citizen', 'path', 'get', 'stay', 'road', 'storm', 'past', 'coastal', 'town', 'experienc', 'flood']"
1575917156734320663," is now in South Carolina, with all of  coast at risk of  and . Stay safe, folks!   ",USHarbors.com,2022-09-30 18:35:03,"['HurricaneIan', 'LowCountry', 'StormSurge', 'flooding']",0,0,https://twitter.com/USHarbors.com/status/1575917156734320663,doc_66,"['south', 'carolina', 'coast', 'risk', 'stay', 'safe', 'folk']"
1575917153777483776,"All depressingly timely as Florida (and potentially other southeast states like NC) have a long road ahead for  recovery. Not open access so DM if you'd like a copy.

Thanks endlessly to  for helping me get this across the finish line! 4/4",Leah Campbell,2022-09-30 18:35:03,['HurricaneIan'],0,0,https://twitter.com/Leah_Campbell/status/1575917153777483776,doc_67,"['depressingli', 'time', 'florida', 'potenti', 'southeast', 'state', 'like', 'nc', 'long', 'road', 'ahead', 'recoveri', 'open', 'access', 'dm', 'youd', 'like', 'copi', 'thank', 'endlessli', 'help', 'get', 'across', 'finish', 'line', '44']"
1575917149356691457,"Ok but bullying Alyssa helps no one. Can we just let the girl get through one natural disaster? I mean dayum. She's problematic, but please y'all -show a modicum of mercy.     ",Serious Ta℉urious,2022-09-30 18:35:02,"['HurricaneIan', 'bb24', 'BBTwitter', 'BigBrother24']",0,0,https://twitter.com/Serious_Ta℉urious/status/1575917149356691457,doc_68,"['ok', 'bulli', 'alyssa', 'help', 'one', 'let', 'girl', 'get', 'one', 'natur', 'disast', 'mean', 'dayum', 'she', 'problemat', 'pleas', 'yall', 'show', 'modicum', 'merci']"
1575917141760655367,"Ho. Ly. Smokes. 😳
   ",95.9 The River,2022-09-30 18:35:00,"['HurricaneIan', 'PrayForFlorida', 'PleaseDonate']",0,0,https://twitter.com/95.9_The_River/status/1575917141760655367,doc_69,"['ho', 'ly', 'smoke']"
1575917141068742657,"LOVE ❤️ our   ...

 ",Mom Against Media 1776 ❌🗣,2022-09-30 18:35:00,"['Florida', 'HurricaneIan']",1,0,https://twitter.com/Mom_Against_Media_1776_/status/1575917141068742657,doc_70,['love']
1575917138803838976,What's left of Pawleys Island pier being tossed around in the rough surf.   ,Justin Dougherty,2022-09-30 18:34:59,['HurricaneIan'],0,0,https://twitter.com/Justin_Dougherty/status/1575917138803838976,doc_71,"['what', 'left', 'pawley', 'island', 'pier', 'toss', 'around', 'rough', 'surf']"
1575917134668234753,"Photo from Lee County Sheriff’s Department.

 
             ",L.E.T. Radio Show Podcast,2022-09-30 18:34:58,"['FloridaStrong', 'HurricaneIan', 'podcast', 'radio', 'talkradio', 'talkshow', 'police', 'Sheriff', 'Trooper', 'TrueCrime', 'trauma', 'PTS', 'PTSD', 'LETpodcast', 'LetRadioShow']",0,0,https://twitter.com/L.E.T._Radio_Show_Podcast/status/1575917134668234753,doc_72,"['photo', 'lee', 'counti', 'sheriff', 'depart']"
1575917131564097536,"Nashvillians understand what Floridians are dealing with following . In times of natural disasters, we come together to help. Thank you to  and  for hosting a relief telethon. It lasts until 6 p.m. 

Call: 877-686-4483
Visit:  ",Mayor John Cooper,2022-09-30 18:34:57,['HurricaneIan'],2,2,https://twitter.com/Mayor_John_Cooper/status/1575917131564097536,doc_73,"['nashvillian', 'understand', 'floridian', 'deal', 'follow', 'time', 'natur', 'disast', 'come', 'togeth', 'help', 'thank', 'host', 'relief', 'telethon', 'last', '6', 'pm', 'call', '8776864483', 'visit']"
1575917111331151872,"🤯🌪️Timelapse shows devastating storm surge from Hurricane Ian in Fort Myers, Florida



          ",💨Stoned Buds,2022-09-30 18:34:53,"['HurricaneIan', 'IanHurricane', 'HurricanIan', 'HurricaneFiona', 'HelloJimtober', 'Florida', 'miami', 'Cuba', 'KeyWest', 'Ian']",0,0,https://twitter.com/Stoned_Buds/status/1575917111331151872,doc_74,"['timelaps', 'show', 'devast', 'storm', 'surg', 'hurrican', 'ian', 'fort', 'myer', 'florida']"
1575917108092977207,"SC  prep by the 's:
 has 2,100 people ready to go
 90 active servicemembers
 has done 41 pre-storm dam assessments, has 136 staff mobilized
 ",Adam Benson,2022-09-30 18:34:52,['HurricaneIan'],1,1,https://twitter.com/Adam_Benson/status/1575917108092977207,doc_75,"['sc', 'prep', '2100', 'peopl', 'readi', 'go', '90', 'activ', 'servicememb', 'done', '41', 'prestorm', 'dam', 'assess', '136', 'staff', 'mobil']"
1575917099532578817,It's official y'all.  is now officially ashore in SC. ,Bristow Marchant 🔥,2022-09-30 18:34:50,['HurricaneIan'],0,0,https://twitter.com/Bristow_Marchant_/status/1575917099532578817,doc_76,"['offici', 'yall', 'offici', 'ashor', 'sc']"
1575917076534857729,"  and  are 2 pathetic, heartless, disgusting, evil witches!   ","Tony, AJ, Florida Man Bruno",2022-09-30 18:34:44,['HurricaneIan'],0,0,"https://twitter.com/Tony,_AJ,_Florida_Man_Bruno/status/1575917076534857729",doc_77,"['2', 'pathet', 'heartless', 'disgust', 'evil', 'witch']"
1575917031911608320,"Florida Strong 🤍

👉If you are looking for ways to help Floridians affected by Hurricane Ian, please visit  or text 📲 DISASTER to 20222.
     ",ROBERT S WEINROTH,2022-09-30 18:34:34,"['ThePalmBeaches', 'HurricaneIan']",0,0,https://twitter.com/ROBERT_S_WEINROTH/status/1575917031911608320,doc_78,"['florida', 'strong', 'look', 'way', 'help', 'floridian', 'affect', 'hurrican', 'ian', 'pleas', 'visit', 'text', 'disast', '20222']"
1575917030532067328,"📺🌪️A view of Hurricane Ian's destruction on Florida's west coast



          ","🖼️NFT is Life! Collector, Shiller & Promoter",2022-09-30 18:34:33,"['HurricaneIan', 'IanHurricane', 'HurricanIan', 'HurricaneFiona', 'HelloJimtober', 'Florida', 'miami', 'Cuba', 'KeyWest', 'Ian']",0,0,"https://twitter.com/NFT_is_Life!_Collector,_Shiller_&_Promoter/status/1575917030532067328",doc_79,"['view', 'hurrican', 'ian', 'destruct', 'florida', 'west', 'coast']"
1575916990795247617,"Grateful to be alive. 🙏🏾 My friends and family are okay. 
I reached out to my families and 3 out of my 18 students have checked in. 
Praying that all my babies are safe. ❤️  ",Ms. Hernandez,2022-09-30 18:34:24,"['ian', 'HurricaneIan']",0,0,https://twitter.com/Ms._Hernandez/status/1575916990795247617,doc_80,"['grate', 'aliv', 'friend', 'famili', 'okay', 'reach', 'famili', '3', '18', 'student', 'check', 'pray', 'babi', 'safe']"
1575916984713232384,"USArmy: Louisiana National Guard sends assistance to  after 

 ",David Peters,2022-09-30 18:34:22,"['Florida', 'HurricaneIan']",0,0,https://twitter.com/David_Peters/status/1575916984713232384,doc_81,"['usarmi', 'louisiana', 'nation', 'guard', 'send', 'assist']"
1575916977717141504, has made landfall in South Carolina. Here in  trees have been downed and the roof of a hotel was ripped off. ⁦⁩ ,Willy Lowry,2022-09-30 18:34:21,"['Hurricaneian', 'Charleston']",2,1,https://twitter.com/Willy_Lowry/status/1575916977717141504,doc_82,"['made', 'landfal', 'south', 'carolina', 'tree', 'down', 'roof', 'hotel', 'rip']"
1575916945857470464,"Swells produced by  combining with the tide running 10 inches above NOAA predictions led to this dangerous incident on  today

   ",John Morales,2022-09-30 18:34:13,"['HurricaneIan', 'MiamiBeach', 'KingTide', 'SeaLevelRise', 'Ian']",17,11,https://twitter.com/John_Morales/status/1575916945857470464,doc_83,"['swell', 'produc', 'combin', 'tide', 'run', '10', 'inch', 'noaa', 'predict', 'led', 'danger', 'incid', 'today']"
1575916940979482625,They hate ypu  ,JaneMiami (on Gettr and Truth Social too),2022-09-30 18:34:12,['HurricaneIan'],0,0,https://twitter.com/JaneMiami_(on_Gettr_and_Truth_Social_too)/status/1575916940979482625,doc_84,"['hate', 'ypu']"
1575916936373870592,Hurricane Ian! Myrtle Beach 2:30  ⁦⁩ ⁦⁩ ,Lynne Gamache,2022-09-30 18:34:11,['hurricaneian'],1,0,https://twitter.com/Lynne_Gamache/status/1575916936373870592,doc_85,"['hurrican', 'ian', 'myrtl', 'beach', '230']"
1575916926974316544,"I have a former student (now young adult) who lives in Fort Meyers, Fl and has Type 1 Diabetes and cannot get ice to keep her insulin cool. Does anyone have any resources or information that may help her?   ","Stef Rodriguez, DSW",2022-09-30 18:34:09,"['HurricaneIan', 'florida', 'diabetes']",0,0,"https://twitter.com/Stef_Rodriguez,_DSW/status/1575916926974316544",doc_86,"['former', 'student', 'young', 'adult', 'live', 'fort', 'meyer', 'fl', 'type', '1', 'diabet', 'cannot', 'get', 'ice', 'keep', 'insulin', 'cool', 'anyon', 'resourc', 'inform', 'may', 'help']"
1575916915301548032,"🌀📌 BREAKING:  has made its 4th landfall near Georgetown  as a Cat 1 hurricane.

   ",Allan Nosoff,2022-09-30 18:34:06,"['HurricaneIan', 'SCwx', 'StormHour', 'Ian']",5,14,https://twitter.com/Allan_Nosoff/status/1575916915301548032,doc_87,"['break', 'made', '4th', 'landfal', 'near', 'georgetown', 'cat', '1', 'hurrican']"
1575916909886840832,"Natural disasters such as hurricanes and earthquakes are capable of causing death, destruction, and catastrophe. 

Recent storms, including Hurricane Ian, could be causing trauma for those in impacted areas. 



  ",United Brain Association,2022-09-30 18:34:05,"['ptsd', 'hurricaneian']",0,0,https://twitter.com/United_Brain_Association/status/1575916909886840832,doc_88,"['natur', 'disast', 'hurrican', 'earthquak', 'capabl', 'caus', 'death', 'destruct', 'catastroph', 'recent', 'storm', 'includ', 'hurrican', 'ian', 'could', 'caus', 'trauma', 'impact', 'area']"
1575916895768920079," Register with FEMA to apply for individual  assistance.

Register online at  or download the FEMA app. For additional assistance, call 800-621-3362. ",Collier County Government,2022-09-30 18:34:01,"['CollierCounty', 'HurricaneIan']",0,1,https://twitter.com/Collier_County_Government/status/1575916895768920079,doc_89,"['regist', 'fema', 'appli', 'individu', 'assist', 'regist', 'onlin', 'download', 'fema', 'app', 'addit', 'assist', 'call', '8006213362']"
1575916894309138432,You can help churches and those who have suffered great loss in Florida and the Carolinas. Please go to  and tap on the Hurricane Ian Disaster Relief banner to contribute.    ,Reseeding America,2022-09-30 18:34:01,"['HurricaneIan', 'BIMI', 'reseedingameric']",0,0,https://twitter.com/Reseeding_America/status/1575916894309138432,doc_90,"['help', 'church', 'suffer', 'great', 'loss', 'florida', 'carolina', 'pleas', 'go', 'tap', 'hurrican', 'ian', 'disast', 'relief', 'banner', 'contribut']"
1575916890488119296,"No, a Facebook post claiming people can get $3k to help with Hurricane Ian cleanup isn’t legit.   
  ",annemariewthr,2022-09-30 18:34:00,"['HurricaneIan', 'Verify', 'Tegna']",1,0,https://twitter.com/annemariewthr/status/1575916890488119296,doc_91,"['facebook', 'post', 'claim', 'peopl', 'get', '3k', 'help', 'hurrican', 'ian', 'cleanup', 'isnt', 'legit']"
1575916885748908032,Wow! Storm surge from    ,AntWx🇺🇦,2022-09-30 18:33:59,"['Ian', 'scwx', 'HurricaneIan']",0,0,https://twitter.com/AntWx/status/1575916885748908032,doc_92,"['wow', 'storm', 'surg']"
1575916874025472000," JUST IN VIDEO: Aerials of Fort Myers, Cape Coral, Bonita Springs, Sanibel after Hurricane Ian.
 
",chriskreitzer,2022-09-30 18:33:56,"['HurricaneIan', 'Ian']",2,0,https://twitter.com/chriskreitzer/status/1575916874025472000,doc_93,"['video', 'aerial', 'fort', 'myer', 'cape', 'coral', 'bonita', 'spring', 'sanibel', 'hurrican', 'ian']"
1575916866622525440,"Made it to Miami and hardly seen rain chase that bag not what people say, everybody said don’t go it’s  ",Eddie Mack,2022-09-30 18:33:54,['hurricaneIan'],0,0,https://twitter.com/Eddie_Mack/status/1575916866622525440,doc_94,"['made', 'miami', 'hardli', 'seen', 'rain', 'chase', 'bag', 'peopl', 'say', 'everybodi', 'said', 'dont', 'go']"
1575916855276933121," got the power, and is making lil waves on the Cooper River. Power has been out for 2 hours. Branches keep hitting the roof and we keep losing shingles. Cleanup tomorrow will be fun. Still, we're safe. That's more than some people got with this storm.  ",Dee,2022-09-30 18:33:52,"['HurricaneIan', 'perspective']",0,0,https://twitter.com/Dee/status/1575916855276933121,doc_95,"['got', 'power', 'make', 'lil', 'wave', 'cooper', 'river', 'power', '2', 'hour', 'branch', 'keep', 'hit', 'roof', 'keep', 'lose', 'shingl', 'cleanup', 'tomorrow', 'fun', 'still', 'safe', 'that', 'peopl', 'got', 'storm']"
1575916847542996992,"So many  landmarks gone.  

 for my friends and family that lost their homes &amp; more during  


   ",Exist Slowly NFT,2022-09-30 18:33:50,"['SWFL', 'RIPDomes', 'PeaceAndPrayers', 'HurricaneIan', 'SWFLStrong', 'Florida', 'Hurricane', 'CapeRomano']",0,0,https://twitter.com/Exist_Slowly_NFT/status/1575916847542996992,doc_96,"['mani', 'landmark', 'gone', 'friend', 'famili', 'lost', 'home', 'amp']"
1575916831164223488,Florida Farm Bureau staff meeting with leadership from across the state to discuss hurricane recovery efforts and early damage assessments.   ,Florida Farm Bureau,2022-09-30 18:33:46,"['HurricaneIan', 'RootedInResilience']",1,0,https://twitter.com/Florida_Farm_Bureau/status/1575916831164223488,doc_97,"['florida', 'farm', 'bureau', 'staff', 'meet', 'leadership', 'across', 'state', 'discuss', 'hurrican', 'recoveri', 'effort', 'earli', 'damag', 'assess']"
1575916821777031168,"Here's something that beats this  weather: Eagles, meet Dacus! Yes, that's right - Dacus 🥰😍🤩.  alumna Cynthia Smoak ('98) has several pets named after the campus' buildings, and Dacus is her newest addition. We can't wait to meet our namesake! ",Dacus Library,2022-09-30 18:33:44,['HurricaneIan'],0,0,https://twitter.com/Dacus_Library/status/1575916821777031168,doc_98,"['here', 'someth', 'beat', 'weather', 'eagl', 'meet', 'dacu', 'ye', 'that', 'right', 'dacu', 'alumna', 'cynthia', 'smoak', '98', 'sever', 'pet', 'name', 'campu', 'build', 'dacu', 'newest', 'addit', 'cant', 'wait', 'meet', 'namesak']"
1575916820900581376,Tracking Hurricane Ian as it makes it way across Virginia.     ,RVA Weather Network,2022-09-30 18:33:43,"['rvawx', 'vawx', 'weather', 'HurricaneIan']",0,0,https://twitter.com/RVA_Weather_Network/status/1575916820900581376,doc_99,"['track', 'hurrican', 'ian', 'make', 'way', 'across', 'virginia']"
1575916807927795712,"Final  and Charley comparison , I promise! 😂

After nearly identical landfall points in FL, 's second landfall 🌀 in Georgetown, SC is only 24 miles from Charley's landfall in SC.

 ",Jason Disharoon,2022-09-30 18:33:40,"['Ian', 'HurricaneIan']",5,1,https://twitter.com/Jason_Disharoon/status/1575916807927795712,doc_100,"['final', 'charley', 'comparison', 'promis', 'nearli', 'ident', 'landfal', 'point', 'fl', 'second', 'landfal', 'georgetown', 'sc', '24', 'mile', 'charley', 'landfal', 'sc']"
1575916797659738112,Scarier than any horror film ever. 15ft storm surge of  ,Hvlchk,2022-09-30 18:33:38,['HurricaneIan'],0,0,https://twitter.com/Hvlchk/status/1575916797659738112,doc_101,"['scarier', 'horror', 'film', 'ever', '15ft', 'storm', 'surg']"
1575916792077484033,"It’s interesting (rather infuriating) in talking with a number of Black colleagues that work at  institutions that majority of our schools have had ZERO communication, preparation, or adjustment for staff that may be impacted by ","Demarcus Merritt, Sr. | Diversity Doctor",2022-09-30 18:33:37,"['HigherEd', 'HurricaneIan']",0,0,"https://twitter.com/Demarcus_Merritt,_Sr._|_Diversity_Doctor/status/1575916792077484033",doc_102,"['interest', 'rather', 'infuri', 'talk', 'number', 'black', 'colleagu', 'work', 'institut', 'major', 'school', 'zero', 'commun', 'prepar', 'adjust', 'staff', 'may', 'impact']"
1575916729896554498,"[4:26PM] : Wahala be like Bicycle ? 

   

?  ?  ?  ?    ",#LagosTrafficReports,2022-09-30 18:33:22,"['HurricaneIan', 'ASUUstrike', 'Lekki', 'UkraineRussianWar', 'TrafficChief']",0,0,https://twitter.com/#LagosTrafficReports/status/1575916729896554498,doc_103,"['426pm', 'wahala', 'like', 'bicycl']"
1575916720401027072,"Side by side view 
 ",Bo Gritz ( not THAT Bo Gritz) Ⓥ🦇🔊⚖,2022-09-30 18:33:19,"['MyrtleBeach', 'HurricaneIan']",0,0,https://twitter.com/Bo_Gritz_(_not_THAT_Bo_Gritz)_Ⓥ/status/1575916720401027072,doc_104,"['side', 'side', 'view']"
1575916693842317314,"Myrtle Beach. Just, Wow.  
",𝕷. 𝕾𝖈𝖔𝖙𝖙 𝕾𝖕𝖊𝖓𝖈𝖊𝖗,2022-09-30 18:33:13,['HurricaneIan'],1,0,https://twitter.com/𝕷._𝕾𝖈𝖔𝖙𝖙_𝕾𝖕𝖊𝖓𝖈𝖊𝖗/status/1575916693842317314,doc_105,"['myrtl', 'beach', 'wow']"
1575916679686918144,"It’s crazy how we did not loose power at all during , all around us people don’t have power",ᴛᴀʀɢᴀʀʏᴇɴ,2022-09-30 18:33:10,['HurricaneIan'],0,0,https://twitter.com/ᴛᴀʀɢᴀʀʏᴇɴ/status/1575916679686918144,doc_106,"['crazi', 'loos', 'power', 'around', 'us', 'peopl', 'dont', 'power']"
1575916653401231360,Heartbreaking to see the Pawleys Island pier has collapsed... Praying everyone is safe and sound   ,Griff Jenkins,2022-09-30 18:33:03,['HurricaneIan'],3,0,https://twitter.com/Griff_Jenkins/status/1575916653401231360,doc_107,"['heartbreak', 'see', 'pawley', 'island', 'pier', 'collaps', 'pray', 'everyon', 'safe', 'sound']"
